일자(YYYYMMDD),연령,성별,발신지(시도),발신지(시군구),업종
20200805,40,남성,서울,광진구,한식
20200827,50,여성,서울,광진구,한식
20200820,40,여성,서울,광진구,치킨
20200804,30,남성,서울,광진구,한식
20200822,30,남성,서울,광진구,양식
20200823,40,여성,서울,광진구,양식
20200808,50,남성,서울,광진구,한식
20200803,40,여성,서울,광진구,한식
20200828,40,여성,서울,광진구,치킨
20200807,30,여성,서울,광진구,한식
20200823,40,남성,서울,광진구,한식
20200818,40,남성,서울,광진구,한식
20200821,40,여성,서울,광진구,치킨
20200813,50,여성,서울,광진구,한식
20200821,30,여성,서울,광진구,치킨
20200829,50,남성,서울,광진구,한식
20200830,40,남성,서울,광진구,중식
20200826,40,여성,서울,광진구,양식
20200823,50,남성,서울,광진구,한식
20200823,30,여성,서울,광진구,치킨
20200808,40,여성,서울,광진구,양식
20200830,40,남성,서울,광진구,치킨
20200828,40,남성,서울,광진구,치킨
20200804,50,여성,서울,광진구,한식
20200815,40,남성,서울,광진구,치킨
20200808,30,남성,서울,광진구,치킨
20200804,30,여성,서울,광진구,한식
20200813,60,남성,서울,광진구,한식
20200803,30,여성,서울,광진구,한식
20200823,20,남성,서울,광진구,치킨
20200820,30,남성,서울,광진구,치킨
20200816,50,남성,서울,광진구,한식
20200801,40,남성,서울,광진구,치킨
20200809,40,여성,서울,광진구,한식
20200823,40,여성,서울,광진구,중식
20200826,50,남성,서울,광진구,한식
20200813,40,여성,서울,광진구,치킨
20200822,40,여성,서울,광진구,분식
20200801,40,여성,서울,광진구,중식
20200828,30,남성,서울,광진구,한식
20200814,30,여성,서울,광진구,한식
20200830,30,여성,서울,광진구,한식
20200829,30,남성,서울,광진구,한식
20200807,40,남성,서울,광진구,한식
20200824,40,남성,서울,광진구,한식
20200811,50,여성,서울,광진구,한식
20200825,50,여성,서울,광진구,한식
20200827,40,남성,서울,광진구,중식
20200830,30,여성,서울,광진구,치킨
20200829,40,남성,서울,광진구,중식
20200807,40,여성,서울,광진구,치킨
20200809,40,여성,서울,광진구,중식
20200816,40,남성,서울,광진구,중식
20200829,40,여성,서울,광진구,분식
20200830,40,여성,서울,광진구,한식
20200822,20,남성,서울,광진구,치킨
20200825,40,여성,서울,광진구,한식
20200829,30,남성,서울,광진구,치킨
20200809,40,남성,서울,광진구,한식
20200826,30,남성,서울,광진구,한식
20200820,30,남성,서울,광진구,한식
20200814,30,남성,서울,광진구,한식
20200804,40,여성,서울,광진구,치킨
20200831,30,남성,서울,광진구,한식
20200812,60,남성,서울,광진구,한식
20200816,40,여성,서울,광진구,중식
20200816,40,남성,서울,광진구,한식
20200815,40,여성,서울,광진구,치킨
20200802,40,여성,서울,광진구,한식
20200824,50,여성,서울,광진구,한식
20200812,50,남성,서울,광진구,한식
20200831,40,여성,서울,광진구,분식
20200824,50,남성,서울,광진구,한식
20200803,40,남성,서울,광진구,한식
20200814,50,남성,서울,광진구,한식
20200829,30,여성,서울,광진구,한식
20200821,40,남성,서울,광진구,한식
20200830,30,남성,서울,광진구,한식
20200815,40,여성,서울,광진구,한식
20200814,60,여성,서울,광진구,한식
20200810,50,여성,서울,광진구,한식
20200831,40,남성,서울,광진구,한식
20200817,30,여성,서울,광진구,한식
20200815,50,남성,서울,광진구,치킨
20200815,50,여성,서울,광진구,치킨
20200813,30,여성,서울,광진구,한식
20200817,50,여성,서울,광진구,한식
20200807,40,여성,서울,광진구,분식
20200809,40,남성,서울,광진구,중식
20200821,50,남성,서울,광진구,한식
20200828,40,여성,서울,광진구,분식
20200812,40,여성,서울,광진구,치킨
20200808,30,여성,서울,광진구,한식
20200818,40,여성,서울,광진구,한식
20200829,50,여성,서울,광진구,한식
20200803,50,여성,서울,광진구,한식
20200823,50,여성,서울,광진구,한식
20200803,50,남성,서울,광진구,한식
20200823,40,남성,서울,광진구,중식
20200816,40,여성,서울,광진구,치킨
20200806,30,여성,서울,광진구,한식
20200822,40,남성,서울,광진구,한식
20200829,40,남성,서울,광진구,한식
20200805,50,여성,서울,광진구,한식
20200828,40,남성,서울,광진구,한식
20200814,40,여성,서울,광진구,한식
20200805,40,여성,서울,광진구,치킨
20200823,30,여성,서울,광진구,한식
20200830,50,여성,서울,광진구,중식
20200805,30,남성,서울,광진구,한식
20200817,40,남성,서울,광진구,한식
20200815,30,남성,서울,광진구,한식
20200815,40,남성,서울,광진구,한식
20200820,40,여성,서울,광진구,한식
20200822,50,여성,서울,광진구,치킨
20200816,50,여성,서울,광진구,한식
20200822,30,여성,서울,광진구,치킨
20200822,40,여성,서울,광진구,중식
20200824,30,여성,서울,광진구,한식
20200811,30,남성,서울,광진구,한식
20200831,40,여성,서울,광진구,한식
20200827,40,여성,서울,광진구,한식
20200821,30,여성,서울,광진구,한식
20200809,20,남성,서울,광진구,치킨
20200818,50,남성,서울,광진구,한식
20200819,50,남성,서울,광진구,한식
20200822,40,남성,서울,광진구,중식
20200814,50,여성,서울,광진구,한식
20200822,30,남성,서울,광진구,치킨
20200819,40,여성,서울,광진구,한식
20200824,30,남성,서울,광진구,한식
20200807,50,여성,서울,광진구,한식
20200828,50,남성,서울,광진구,한식
20200819,40,여성,서울,광진구,분식
20200821,40,남성,서울,광진구,치킨
20200830,50,남성,서울,광진구,한식
20200803,30,남성,서울,광진구,한식
20200828,30,남성,서울,광진구,치킨
20200824,40,여성,서울,광진구,한식
20200821,40,여성,서울,광진구,한식
20200811,40,여성,서울,광진구,치킨
20200819,30,남성,서울,광진구,한식
20200828,30,여성,서울,광진구,한식
20200815,50,여성,서울,광진구,한식
20200805,40,여성,서울,광진구,한식
20200830,30,남성,서울,광진구,치킨
20200818,30,여성,서울,광진구,한식
20200829,50,여성,서울,광진구,치킨
20200802,40,여성,서울,광진구,양식
20200812,40,여성,서울,광진구,한식
20200821,30,남성,서울,광진구,한식
20200816,40,여성,서울,광진구,양식
20200822,50,남성,서울,광진구,한식
20200802,50,여성,서울,광진구,한식
20200815,30,여성,서울,광진구,치킨
20200801,30,남성,서울,광진구,한식
20200817,40,여성,서울,광진구,한식
20200813,50,남성,서울,광진구,한식
20200810,40,여성,서울,광진구,한식
20200819,30,여성,서울,광진구,한식
20200807,50,남성,서울,광진구,한식
20200801,40,여성,서울,광진구,한식
20200810,60,남성,서울,광진구,한식
20200806,50,여성,서울,광진구,한식
20200808,60,남성,서울,광진구,한식
20200817,40,여성,서울,광진구,치킨
20200827,30,여성,서울,광진구,한식
20200828,50,여성,서울,광진구,한식
20200826,40,남성,서울,광진구,한식
20200823,40,남성,서울,광진구,치킨
20200812,50,여성,서울,광진구,한식
20200825,40,여성,서울,광진구,치킨
20200804,40,남성,서울,광진구,한식
20200813,40,남성,서울,광진구,한식
20200804,40,여성,서울,광진구,한식
20200829,30,여성,서울,광진구,치킨
20200817,50,여성,서울,노원구,한식
20200815,50,여성,서울,노원구,치킨
20200810,50,남성,서울,노원구,한식
20200817,40,여성,서울,노원구,한식
20200830,30,여성,서울,노원구,한식
20200822,40,여성,서울,노원구,한식
20200819,30,여성,서울,노원구,한식
20200810,30,여성,서울,노원구,한식
20200826,40,남성,서울,노원구,한식
20200830,50,남성,서울,노원구,한식
20200801,30,여성,서울,노원구,한식
20200820,40,여성,서울,노원구,중식
20200822,50,여성,서울,노원구,중식
20200826,50,여성,서울,노원구,중식
20200822,30,남성,서울,노원구,한식
20200829,60,여성,서울,노원구,한식
20200815,30,여성,서울,노원구,치킨
20200828,40,여성,서울,노원구,양식
20200802,40,남성,서울,노원구,중식
20200822,50,남성,서울,노원구,한식
20200829,40,여성,서울,노원구,치킨
20200813,50,남성,서울,노원구,한식
20200829,40,남성,서울,노원구,치킨
20200823,50,여성,서울,노원구,한식
20200815,40,남성,서울,노원구,중식
20200824,50,남성,서울,노원구,한식
20200830,50,여성,서울,노원구,치킨
20200809,40,여성,서울,노원구,치킨
20200810,40,여성,서울,노원구,한식
20200829,50,여성,서울,노원구,중식
20200804,40,여성,서울,노원구,중식
20200819,40,남성,서울,노원구,중식
20200829,50,남성,서울,노원구,한식
20200812,40,남성,서울,노원구,한식
20200829,40,여성,서울,노원구,양식
20200830,40,남성,서울,노원구,치킨
20200823,40,남성,서울,노원구,치킨
20200817,30,여성,서울,노원구,한식
20200830,40,여성,서울,노원구,중식
20200812,30,남성,서울,노원구,한식
20200829,30,남성,서울,노원구,치킨
20200805,30,여성,서울,노원구,한식
20200808,60,남성,서울,노원구,한식
20200816,40,남성,서울,노원구,치킨
20200802,50,남성,서울,노원구,한식
20200807,50,남성,서울,노원구,한식
20200821,40,남성,서울,노원구,치킨
20200829,40,여성,서울,노원구,분식
20200818,50,여성,서울,노원구,한식
20200830,50,남성,서울,노원구,치킨
20200802,50,여성,서울,노원구,치킨
20200817,40,여성,서울,노원구,중식
20200814,40,여성,서울,노원구,한식
20200801,40,여성,서울,노원구,치킨
20200817,30,남성,서울,노원구,한식
20200817,40,여성,서울,노원구,치킨
20200818,40,남성,서울,노원구,한식
20200823,40,여성,서울,노원구,치킨
20200809,30,남성,서울,노원구,한식
20200814,40,여성,서울,노원구,중식
20200808,60,여성,서울,노원구,한식
20200826,30,남성,서울,노원구,한식
20200825,50,여성,서울,노원구,한식
20200817,50,남성,서울,노원구,중식
20200822,30,여성,서울,노원구,치킨
20200823,50,남성,서울,노원구,치킨
20200805,60,남성,서울,노원구,한식
20200828,40,남성,서울,노원구,한식
20200817,40,여성,서울,노원구,양식
20200819,60,여성,서울,노원구,한식
20200830,20,남성,서울,노원구,치킨
20200823,50,남성,서울,노원구,한식
20200808,50,남성,서울,노원구,한식
20200813,30,여성,서울,노원구,한식
20200830,60,남성,서울,노원구,한식
20200822,30,여성,서울,노원구,한식
20200830,40,남성,서울,노원구,중식
20200809,40,여성,서울,노원구,한식
20200801,60,남성,서울,노원구,한식
20200826,50,여성,서울,노원구,치킨
20200812,60,여성,서울,노원구,한식
20200801,30,남성,서울,노원구,한식
20200822,40,남성,서울,노원구,치킨
20200801,50,여성,서울,노원구,치킨
20200829,50,남성,서울,노원구,중식
20200802,30,여성,서울,노원구,한식
20200813,40,여성,서울,노원구,한식
20200808,40,남성,서울,노원구,치킨
20200825,40,남성,서울,노원구,한식
20200823,40,여성,서울,노원구,한식
20200806,40,남성,서울,노원구,한식
20200817,30,남성,서울,노원구,치킨
20200828,40,여성,서울,노원구,한식
20200805,40,여성,서울,노원구,중식
20200809,40,남성,서울,노원구,치킨
20200816,40,남성,서울,노원구,한식
20200815,40,여성,서울,노원구,치킨
20200829,60,남성,서울,노원구,한식
20200808,50,여성,서울,노원구,한식
20200814,50,남성,서울,노원구,한식
20200808,40,남성,서울,노원구,중식
20200820,50,여성,서울,노원구,치킨
20200821,40,여성,서울,노원구,치킨
20200807,40,남성,서울,노원구,치킨
20200828,50,여성,서울,노원구,치킨
20200806,60,여성,서울,노원구,한식
20200802,40,여성,서울,노원구,한식
20200802,30,남성,서울,노원구,한식
20200809,30,여성,서울,노원구,한식
20200821,50,여성,서울,노원구,한식
20200801,50,남성,서울,노원구,한식
20200820,40,남성,서울,노원구,한식
20200829,30,여성,서울,노원구,치킨
20200808,30,여성,서울,노원구,한식
20200826,40,여성,서울,노원구,양식
20200822,40,여성,서울,노원구,중식
20200803,40,남성,서울,노원구,한식
20200826,60,여성,서울,노원구,한식
20200815,60,남성,서울,노원구,한식
20200816,50,여성,서울,노원구,치킨
20200827,40,여성,서울,노원구,치킨
20200816,40,여성,서울,노원구,중식
20200815,50,여성,서울,노원구,한식
20200807,40,남성,서울,노원구,한식
20200827,50,여성,서울,노원구,한식
20200828,30,여성,서울,노원구,한식
20200806,30,여성,서울,노원구,한식
20200815,30,남성,서울,노원구,한식
20200815,40,여성,서울,노원구,분식
20200801,40,여성,서울,노원구,한식
20200828,40,남성,서울,노원구,치킨
20200805,40,여성,서울,노원구,치킨
20200811,40,여성,서울,노원구,치킨
20200826,50,남성,서울,노원구,한식
20200809,50,여성,서울,노원구,한식
20200816,40,여성,서울,노원구,한식
20200821,50,여성,서울,노원구,중식
20200822,30,남성,서울,노원구,치킨
20200809,40,남성,서울,노원구,중식
20200813,50,여성,서울,노원구,한식
20200822,60,남성,서울,노원구,한식
20200805,50,여성,서울,노원구,한식
20200801,40,남성,서울,노원구,한식
20200816,50,여성,서울,노원구,한식
20200826,30,여성,서울,노원구,한식
20200808,30,여성,서울,노원구,치킨
20200828,40,여성,서울,노원구,중식
20200823,40,여성,서울,노원구,중식
20200807,40,여성,서울,노원구,한식
20200811,40,여성,서울,노원구,한식
20200818,40,여성,서울,노원구,치킨
20200811,60,여성,서울,노원구,한식
20200831,40,남성,서울,노원구,한식
20200826,40,여성,서울,노원구,한식
20200808,40,여성,서울,노원구,양식
20200808,30,남성,서울,노원구,한식
20200813,40,남성,서울,노원구,한식
20200823,40,여성,서울,노원구,분식
20200807,50,여성,서울,노원구,치킨
20200823,40,남성,서울,노원구,한식
20200822,50,남성,서울,노원구,치킨
20200814,40,여성,서울,노원구,치킨
20200825,50,남성,서울,노원구,한식
20200804,50,여성,서울,노원구,한식
20200817,50,남성,서울,노원구,한식
20200802,50,여성,서울,노원구,한식
20200817,60,여성,서울,노원구,한식
20200807,50,여성,서울,노원구,한식
20200812,30,여성,서울,노원구,한식
20200830,50,여성,서울,노원구,한식
20200815,30,남성,서울,노원구,치킨
20200824,60,여성,서울,노원구,한식
20200810,40,남성,서울,노원구,한식
20200808,40,남성,서울,노원구,한식
20200830,30,여성,서울,노원구,치킨
20200829,30,여성,서울,노원구,한식
20200805,40,여성,서울,노원구,한식
20200823,40,여성,서울,노원구,양식
20200821,40,남성,서울,노원구,한식
20200815,40,남성,서울,노원구,한식
20200829,40,남성,서울,노원구,중식
20200815,50,남성,서울,노원구,치킨
20200803,60,여성,서울,노원구,한식
20200810,50,여성,서울,노원구,한식
20200819,40,남성,서울,노원구,한식
20200820,40,여성,서울,노원구,한식
20200828,30,여성,서울,노원구,치킨
20200831,40,여성,서울,노원구,치킨
20200814,50,여성,서울,노원구,치킨
20200828,60,여성,서울,노원구,한식
20200805,40,남성,서울,노원구,한식
20200809,50,남성,서울,노원구,한식
20200828,40,여성,서울,노원구,분식
20200806,40,여성,서울,노원구,중식
20200822,40,여성,서울,노원구,치킨
20200816,30,여성,서울,노원구,한식
20200815,30,여성,서울,노원구,한식
20200819,50,여성,서울,노원구,한식
20200821,60,여성,서울,노원구,한식
20200808,50,여성,서울,노원구,치킨
20200808,40,여성,서울,노원구,중식
20200816,40,남성,서울,노원구,중식
20200811,40,남성,서울,노원구,한식
20200806,50,여성,서울,노원구,한식
20200812,40,여성,서울,노원구,치킨
20200804,40,여성,서울,노원구,치킨
20200820,30,여성,서울,노원구,한식
20200829,50,여성,서울,노원구,치킨
20200825,40,남성,서울,노원구,치킨
20200829,20,남성,서울,노원구,치킨
20200816,50,남성,서울,노원구,한식
20200812,50,여성,서울,노원구,한식
20200818,40,여성,서울,노원구,한식
20200827,40,여성,서울,노원구,중식
20200806,40,여성,서울,노원구,치킨
20200815,20,남성,서울,노원구,치킨
20200817,40,남성,서울,노원구,한식
20200811,50,남성,서울,노원구,한식
20200819,40,여성,서울,노원구,한식
20200804,50,남성,서울,노원구,한식
20200814,40,남성,서울,노원구,치킨
20200814,60,여성,서울,노원구,한식
20200814,60,남성,서울,노원구,한식
20200809,30,남성,서울,노원구,치킨
20200809,40,남성,서울,노원구,한식
20200823,30,남성,서울,노원구,한식
20200829,40,여성,서울,노원구,한식
20200829,40,남성,서울,노원구,한식
20200827,50,남성,서울,노원구,한식
20200822,40,남성,서울,노원구,중식
20200816,30,남성,서울,노원구,치킨
20200826,40,남성,서울,노원구,치킨
20200829,40,여성,서울,노원구,중식
20200810,40,여성,서울,노원구,치킨
20200828,50,남성,서울,노원구,한식
20200823,30,여성,서울,노원구,한식
20200827,40,남성,서울,노원구,한식
20200820,40,여성,서울,노원구,치킨
20200827,40,남성,서울,노원구,치킨
20200809,20,남성,서울,노원구,치킨
20200826,50,여성,서울,노원구,한식
20200824,40,여성,서울,노원구,한식
20200820,50,남성,서울,노원구,한식
20200815,60,여성,서울,노원구,한식
20200818,30,여성,서울,노원구,한식
20200823,40,남성,서울,노원구,중식
20200806,40,여성,서울,노원구,한식
20200830,40,여성,서울,노원구,양식
20200822,50,여성,서울,노원구,한식
20200801,30,남성,서울,노원구,치킨
20200802,40,여성,서울,노원구,치킨
20200830,40,여성,서울,노원구,한식
20200817,40,남성,서울,노원구,치킨
20200801,40,남성,서울,노원구,치킨
20200803,50,여성,서울,노원구,한식
20200802,40,여성,서울,노원구,중식
20200822,20,남성,서울,노원구,치킨
20200826,40,여성,서울,노원구,치킨
20200821,50,남성,서울,노원구,한식
20200816,40,여성,서울,노원구,양식
20200804,30,여성,서울,노원구,한식
20200808,40,여성,서울,노원구,치킨
20200821,40,여성,서울,노원구,중식
20200807,40,여성,서울,노원구,치킨
20200821,40,여성,서울,노원구,한식
20200811,50,여성,서울,노원구,한식
20200818,40,여성,서울,노원구,중식
20200807,40,여성,서울,노원구,분식
20200819,40,여성,서울,노원구,치킨
20200813,40,여성,서울,노원구,치킨
20200829,30,남성,서울,노원구,한식
20200830,30,남성,서울,노원구,한식
20200827,40,여성,서울,노원구,한식
20200816,40,여성,서울,노원구,치킨
20200815,40,여성,서울,노원구,중식
20200802,40,남성,서울,노원구,한식
20200819,50,남성,서울,노원구,한식
20200830,40,여성,서울,노원구,치킨
20200831,50,남성,서울,노원구,한식
20200829,50,여성,서울,노원구,한식
20200801,40,남성,서울,노원구,중식
20200830,30,남성,서울,노원구,치킨
20200830,40,남성,서울,노원구,한식
20200821,30,여성,서울,노원구,한식
20200823,30,여성,서울,노원구,치킨
20200831,40,여성,서울,노원구,한식
20200822,40,여성,서울,노원구,양식
20200815,50,남성,서울,노원구,한식
20200804,40,여성,서울,노원구,한식
20200822,50,여성,서울,노원구,치킨
20200821,40,여성,서울,노원구,분식
20200828,30,남성,서울,노원구,한식
20200801,40,여성,서울,노원구,중식
20200808,40,여성,서울,노원구,한식
20200814,50,여성,서울,노원구,한식
20200809,40,여성,서울,노원구,중식
20200816,30,남성,서울,노원구,한식
20200807,30,여성,서울,노원구,한식
20200820,50,여성,서울,노원구,한식
20200823,50,여성,서울,노원구,치킨
20200822,40,남성,서울,노원구,한식
20200828,50,여성,서울,노원구,한식
20200824,40,여성,서울,노원구,치킨
20200828,30,남성,서울,노원구,치킨
20200806,50,남성,서울,노원구,한식
20200815,40,남성,서울,노원구,치킨
20200805,50,남성,서울,노원구,한식
20200816,60,남성,서울,노원구,한식
20200809,50,남성,서울,노원구,치킨
20200827,60,여성,서울,노원구,한식
20200812,40,여성,서울,노원구,한식
20200831,50,여성,서울,노원구,한식
20200828,40,여성,서울,노원구,치킨
20200803,50,남성,서울,노원구,한식
20200821,50,여성,서울,노원구,치킨
20200821,30,남성,서울,노원구,한식
20200809,40,여성,서울,노원구,양식
20200823,50,여성,서울,노원구,중식
20200823,30,남성,서울,노원구,치킨
20200812,50,남성,서울,노원구,한식
20200824,50,여성,서울,노원구,한식
20200814,30,여성,서울,노원구,한식
20200804,40,남성,서울,노원구,한식
20200821,30,여성,서울,노원구,치킨
20200826,40,여성,서울,노원구,중식
20200810,60,여성,서울,노원구,한식
20200825,40,여성,서울,노원구,한식
20200809,30,여성,서울,노원구,치킨
20200825,30,여성,서울,노원구,한식
20200824,40,남성,서울,노원구,한식
20200809,50,여성,서울,노원구,치킨
20200809,50,여성,서울,노원구,중식
20200827,50,여성,서울,노원구,치킨
20200814,40,남성,서울,노원구,한식
20200818,50,남성,서울,노원구,한식
20200801,50,여성,서울,노원구,한식
20200831,60,여성,서울,노원구,한식
20200815,40,여성,서울,노원구,한식
20200821,30,남성,서울,노원구,치킨
20200802,40,남성,서울,노원구,치킨
20200803,40,여성,서울,노원구,치킨
20200829,50,남성,서울,노원구,치킨
20200803,40,여성,서울,노원구,한식
20200825,40,여성,서울,노원구,치킨
20200826,30,남성,서울,동작구,한식
20200822,30,남성,서울,동작구,한식
20200807,60,남성,서울,동작구,한식
20200822,40,여성,서울,동작구,치킨
20200816,30,남성,서울,동작구,치킨
20200830,50,여성,서울,동작구,치킨
20200822,50,여성,서울,동작구,치킨
20200801,50,여성,서울,동작구,치킨
20200809,40,여성,서울,동작구,한식
20200822,50,여성,서울,동작구,한식
20200831,40,여성,서울,동작구,한식
20200823,40,여성,서울,동작구,한식
20200823,30,여성,서울,동작구,치킨
20200830,30,남성,서울,동작구,양식
20200809,30,남성,서울,동작구,치킨
20200823,40,남성,서울,동작구,중식
20200822,30,남성,서울,동작구,치킨
20200802,30,남성,서울,동작구,한식
20200829,40,남성,서울,동작구,한식
20200822,50,여성,서울,동작구,중식
20200822,20,여성,서울,동작구,치킨
20200829,20,남성,서울,동작구,치킨
20200828,40,남성,서울,동작구,한식
20200827,40,여성,서울,동작구,중식
20200804,40,남성,서울,동작구,한식
20200813,40,여성,서울,동작구,치킨
20200824,50,여성,서울,동작구,한식
20200829,30,여성,서울,동작구,중식
20200801,20,남성,서울,동작구,치킨
20200830,40,남성,서울,동작구,치킨
20200830,40,남성,서울,동작구,중식
20200830,50,남성,서울,동작구,한식
20200817,40,여성,서울,동작구,중식
20200802,20,남성,서울,동작구,치킨
20200829,30,여성,서울,동작구,한식
20200805,40,여성,서울,동작구,치킨
20200827,50,남성,서울,동작구,한식
20200804,50,여성,서울,동작구,한식
20200820,30,남성,서울,동작구,치킨
20200831,30,남성,서울,동작구,치킨
20200804,40,여성,서울,동작구,치킨
20200831,40,남성,서울,동작구,치킨
20200822,50,남성,서울,동작구,한식
20200803,40,남성,서울,동작구,한식
20200807,50,여성,서울,동작구,한식
20200801,50,남성,서울,동작구,한식
20200806,50,남성,서울,동작구,한식
20200828,40,남성,서울,동작구,중식
20200818,50,여성,서울,동작구,한식
20200821,50,여성,서울,동작구,한식
20200816,40,남성,서울,동작구,중식
20200822,30,남성,서울,동작구,중식
20200824,40,남성,서울,동작구,한식
20200824,40,여성,서울,동작구,한식
20200809,20,남성,서울,동작구,치킨
20200802,40,여성,서울,동작구,치킨
20200823,40,남성,서울,동작구,한식
20200827,40,남성,서울,동작구,중식
20200810,50,여성,서울,동작구,한식
20200803,50,남성,서울,동작구,한식
20200821,30,남성,서울,동작구,치킨
20200828,30,남성,서울,동작구,치킨
20200811,50,여성,서울,동작구,한식
20200817,50,여성,서울,동작구,한식
20200829,60,여성,서울,동작구,한식
20200812,30,여성,서울,동작구,한식
20200826,40,여성,서울,동작구,양식
20200814,40,남성,서울,동작구,치킨
20200822,30,여성,서울,동작구,한식
20200821,50,남성,서울,동작구,한식
20200828,30,여성,서울,동작구,한식
20200812,20,남성,서울,동작구,치킨
20200819,20,남성,서울,동작구,치킨
20200827,30,여성,서울,동작구,한식
20200830,30,남성,서울,동작구,치킨
20200817,40,남성,서울,동작구,한식
20200831,30,여성,서울,동작구,한식
20200812,40,여성,서울,동작구,한식
20200823,50,여성,서울,동작구,한식
20200821,40,남성,서울,동작구,한식
20200811,50,남성,서울,동작구,한식
20200810,40,여성,서울,동작구,한식
20200805,30,남성,서울,동작구,한식
20200801,40,여성,서울,동작구,중식
20200828,40,남성,서울,동작구,치킨
20200818,30,여성,서울,동작구,한식
20200815,30,남성,서울,동작구,중식
20200809,30,여성,서울,동작구,치킨
20200814,40,여성,서울,동작구,한식
20200801,30,남성,서울,동작구,치킨
20200821,20,남성,서울,동작구,치킨
20200813,30,남성,서울,동작구,치킨
20200802,40,남성,서울,동작구,치킨
20200803,30,남성,서울,동작구,한식
20200808,40,남성,서울,동작구,치킨
20200830,50,남성,서울,동작구,중식
20200821,60,남성,서울,동작구,한식
20200830,40,여성,서울,동작구,중식
20200812,30,남성,서울,동작구,한식
20200831,40,여성,서울,동작구,치킨
20200815,60,여성,서울,동작구,한식
20200825,40,여성,서울,동작구,한식
20200825,30,남성,서울,동작구,한식
20200819,30,여성,서울,동작구,한식
20200824,30,여성,서울,동작구,한식
20200816,50,남성,서울,동작구,한식
20200805,50,남성,서울,동작구,한식
20200808,60,남성,서울,동작구,한식
20200828,40,여성,서울,동작구,한식
20200808,50,남성,서울,동작구,한식
20200823,50,남성,서울,동작구,한식
20200815,20,여성,서울,동작구,치킨
20200829,40,여성,서울,동작구,치킨
20200810,40,여성,서울,동작구,치킨
20200814,60,여성,서울,동작구,한식
20200812,60,남성,서울,동작구,한식
20200827,40,남성,서울,동작구,한식
20200812,40,여성,서울,동작구,중식
20200826,50,남성,서울,동작구,한식
20200815,40,여성,서울,동작구,중식
20200815,40,남성,서울,동작구,중식
20200808,60,여성,서울,동작구,한식
20200818,40,여성,서울,동작구,한식
20200808,30,남성,서울,동작구,치킨
20200821,30,여성,서울,동작구,치킨
20200809,40,여성,서울,동작구,중식
20200807,50,남성,서울,동작구,한식
20200820,30,남성,서울,동작구,한식
20200821,40,여성,서울,동작구,치킨
20200824,50,남성,서울,동작구,한식
20200826,50,여성,서울,동작구,한식
20200803,40,여성,서울,동작구,한식
20200820,40,여성,서울,동작구,한식
20200813,30,남성,서울,동작구,한식
20200821,30,여성,서울,동작구,한식
20200817,40,여성,서울,동작구,한식
20200828,30,남성,서울,동작구,한식
20200806,40,여성,서울,동작구,치킨
20200811,30,남성,서울,동작구,한식
20200810,40,남성,서울,동작구,한식
20200823,30,여성,서울,동작구,한식
20200806,40,여성,서울,동작구,한식
20200823,40,여성,서울,동작구,치킨
20200815,40,남성,서울,동작구,치킨
20200804,40,여성,서울,동작구,한식
20200801,40,남성,서울,동작구,치킨
20200802,40,남성,서울,동작구,중식
20200817,40,남성,서울,동작구,중식
20200820,30,여성,서울,동작구,한식
20200819,30,남성,서울,동작구,한식
20200815,50,남성,서울,동작구,한식
20200806,60,여성,서울,동작구,한식
20200808,20,남성,서울,동작구,치킨
20200806,50,여성,서울,동작구,한식
20200826,20,남성,서울,동작구,치킨
20200803,50,여성,서울,동작구,한식
20200828,50,여성,서울,동작구,치킨
20200815,50,여성,서울,동작구,한식
20200830,40,여성,서울,동작구,치킨
20200815,30,남성,서울,동작구,한식
20200811,30,여성,서울,동작구,한식
20200802,30,남성,서울,동작구,치킨
20200829,40,여성,서울,동작구,한식
20200806,30,남성,서울,동작구,한식
20200828,40,여성,서울,동작구,중식
20200826,40,여성,서울,동작구,치킨
20200823,40,여성,서울,동작구,중식
20200812,50,남성,서울,동작구,한식
20200813,40,남성,서울,동작구,한식
20200814,60,남성,서울,동작구,한식
20200821,40,여성,서울,동작구,한식
20200818,30,남성,서울,동작구,한식
20200819,40,남성,서울,동작구,한식
20200809,30,여성,서울,동작구,한식
20200807,40,여성,서울,동작구,치킨
20200807,40,남성,서울,동작구,한식
20200829,50,여성,서울,동작구,치킨
20200815,60,남성,서울,동작구,한식
20200813,50,여성,서울,동작구,한식
20200826,40,남성,서울,동작구,한식
20200817,30,남성,서울,동작구,치킨
20200801,30,여성,서울,동작구,한식
20200814,40,여성,서울,동작구,치킨
20200822,20,남성,서울,동작구,치킨
20200814,50,여성,서울,동작구,한식
20200821,50,여성,서울,동작구,치킨
20200825,50,남성,서울,동작구,한식
20200822,30,여성,서울,동작구,치킨
20200819,50,남성,서울,동작구,한식
20200802,50,남성,서울,동작구,한식
20200825,40,남성,서울,동작구,중식
20200816,20,남성,서울,동작구,치킨
20200808,40,남성,서울,동작구,중식
20200809,40,남성,서울,동작구,치킨
20200816,40,여성,서울,동작구,치킨
20200808,50,여성,서울,동작구,한식
20200813,30,여성,서울,동작구,한식
20200820,40,남성,서울,동작구,한식
20200802,40,여성,서울,동작구,한식
20200822,40,남성,서울,동작구,한식
20200801,30,남성,서울,동작구,중식
20200805,30,여성,서울,동작구,한식
20200801,40,여성,서울,동작구,한식
20200815,40,남성,서울,동작구,한식
